pango_lineage	B.1.1.521	#76B67F
pango_lineage	B.1.1.522	#77B67F
pango_lineage	B.1.1.523	#77B67F
pango_lineage	B.1.1.524	#77B67E
pango_lineage	B.1.1.525	#78B67E
pango_lineage	B.1.1.526	#78B67D
pango_lineage	B.1.2	#78B77D
pango_lineage	B.1.3	#79B77D
pango_lineage	B.1.6	#79B77C
pango_lineage	B.1.8	#79B77C
pango_lineage	B.1.12	#7AB77B
pango_lineage	B.1.13	#7AB77B
pango_lineage	B.1.14	#7AB77B
pango_lineage	B.1.22	#7BB77A
pango_lineage	B.1.22.1	#7BB77A
pango_lineage	B.1.23	#7BB87A
pango_lineage	B.1.35	#7CB879
pango_lineage	B.1.36	#7CB879
pango_lineage	B.1.36.1	#7CB878
pango_lineage	B.1.36.2	#7DB878
pango_lineage	B.1.36.7	#7DB878
pango_lineage	B.1.36.8	#7DB877
pango_lineage	B.1.36.9	#7DB877
pango_lineage	B.1.36.10	#7EB876
pango_lineage	B.1.36.12	#7EB976
pango_lineage	B.1.36.16	#7EB976
pango_lineage	B.1.36.17	#7FB975
pango_lineage	B.1.36.18	#7FB975
pango_lineage	B.1.36.19	#7FB975
pango_lineage	B.1.36.20	#80B974
pango_lineage	B.1.36.21	#80B974
pango_lineage	B.1.36.22	#80B973
pango_lineage	B.1.36.23	#81B973
pango_lineage	B.1.36.24	#81BA73
pango_lineage	B.1.36.25	#81BA72
pango_lineage	B.1.36.26	#82BA72
pango_lineage	B.1.36.28	#82BA71
pango_lineage	B.1.36.27	#82BA71
pango_lineage	B.1.36.29	#83BA71
pango_lineage	B.1.36.31	#83BA70
pango_lineage	B.1.36.33	#83BA70
pango_lineage	B.1.36.34	#84BA70
pango_lineage	B.1.36.35	#84BA6F
pango_lineage	B.1.36.36	#84BA6F
pango_lineage	B.1.36.37	#85BA6F
pango_lineage	B.1.36.38	#85BA6E
pango_lineage	B.1.36.39	#86BB6E
pango_lineage	B.1.37	#86BB6E
pango_lineage	B.1.38	#86BB6D
pango_lineage	B.1.39	#87BB6D
pango_lineage	B.1.40	#87BB6D
pango_lineage	B.1.44	#87BB6C
pango_lineage	B.1.67	#88BB6C
pango_lineage	B.1.69	#88BB6C
pango_lineage	B.1.70	#89BB6C
pango_lineage	B.1.76	#89BB6B
pango_lineage	B.1.77	#89BB6B
pango_lineage	B.1.78	#8ABB6B
pango_lineage	B.1.81	#8ABB6A
pango_lineage	B.1.83	#8ABB6A
pango_lineage	B.1.84	#8BBB6A
pango_lineage	B.1.91	#8BBB69
pango_lineage	B.1.93	#8BBB69
pango_lineage	B.1.94	#8CBB69
pango_lineage	B.1.96	#8CBB68
pango_lineage	B.1.97	#8DBC68
pango_lineage	B.1.103	#8DBC68
pango_lineage	B.1.104	#8DBC67
pango_lineage	B.1.105	#8EBC67
pango_lineage	B.1.106	#8EBC67
pango_lineage	B.1.108	#8EBC66
pango_lineage	B.1.110	#8FBC66
pango_lineage	B.1.110.1	#8FBC66
pango_lineage	B.1.110.2	#8FBC65
pango_lineage	B.1.110.3	#90BC65
pango_lineage	B.1.111	#90BC65
pango_lineage	B.1.112	#91BC65
pango_lineage	B.1.113	#91BC64
pango_lineage	B.1.115	#91BC64
pango_lineage	B.1.116	#92BC64
pango_lineage	B.1.117	#92BC63
pango_lineage	B.1.118	#92BC63
